model,accuracy,precision,recall,f1,roc_auc
GLM_1_AutoML_1_20230326_150136,0.7111426543647977,0.8026378537656687,0.7111426543647977,0.7270448569290767,0.7550221652186748
GBM_grid_1_AutoML_1_20230326_150136_model_13,0.6834634492547906,0.7616043308339856,0.6834634492547906,0.7005786463884227,0.7057446342866158
GBM_grid_1_AutoML_1_20230326_150136_model_12,0.6912704045422285,0.7951752463782839,0.6912704045422285,0.7082298854755561,0.7413769410471347
XRT_1_AutoML_1_20230326_150136,0.7274662881476224,0.7715483669887404,0.7274662881476224,0.7397431988676187,0.7236867553275412
DeepLearning_grid_3_AutoML_1_20230326_150136_model_6,0.7530163236337828,0.7907189440097905,0.7530163236337828,0.7634996822606946,0.749412150916892
DeepLearning_grid_3_AutoML_1_20230326_150136_model_1,0.7409510290986515,0.7833475581325646,0.7409510290986515,0.7525005253227952,0.7394912433389828
DeepLearning_grid_3_AutoML_1_20230326_150136_model_2,0.7196593328601846,0.8009853839329574,0.7196593328601846,0.7349426734592771,0.7559611968709125
DeepLearning_grid_2_AutoML_1_20230326_150136_model_2,0.7437899219304471,0.7860307961955457,0.7437899219304471,0.7552128483329564,0.7430768682658199
DeepLearning_grid_3_AutoML_1_20230326_150136_model_5,0.7551454932576295,0.7894249031670212,0.7551454932576295,0.7650535820391525,0.7476015248448944
DeepLearning_grid_2_AutoML_1_20230326_150136_model_1,0.7643718949609652,0.7805845182618818,0.7643718949609652,0.7703431483860058,0.7326648140513744
DeepLearning_grid_2_AutoML_1_20230326_150136_model_8,0.7608232789212207,0.7930306714440415,0.7608232789212207,0.7702271368299117,0.7523183139165
DeepLearning_grid_3_AutoML_1_20230326_150136_model_8,0.7274662881476224,0.7848235174451162,0.7274662881476224,0.741139512095506,0.7400498272079968
