model,accuracy,precision,recall,f1,roc_auc
GBM_2_AutoML_1_20230326_144631,0.723207948899929,0.8000261613551839,0.723207948899929,0.7381741526714908,0.7559433832623335
GBM_4_AutoML_1_20230326_144631,0.687721788502484,0.7859413419400492,0.687721788502484,0.7049240856373873,0.7315769115274406
GBM_5_AutoML_1_20230326_144631,0.7494677075940384,0.7817105148525584,0.7494677075940384,0.7592195160203287,0.7371576606151293
DeepLearning_grid_2_AutoML_1_20230326_144631_model_1,0.7444996451383961,0.7845152298990572,0.7444996451383961,0.7556035520731609,0.7411097369184493
DeepLearning_grid_1_AutoML_1_20230326_144631_model_2,0.7622427253371186,0.7876160992640697,0.7622427253371186,0.770382656182808,0.7442932832516452
DeepLearning_grid_2_AutoML_1_20230326_144631_model_2,0.7409510290986515,0.7772015716810644,0.7409510290986515,0.7516248055184052,0.7313097073987552
GBM_grid_1_AutoML_1_20230326_144631_model_12,0.7352732434350603,0.791896651017613,0.7352732434350603,0.7485270212214926,0.749501218959787
GBM_grid_1_AutoML_1_20230326_144631_model_6,0.772888573456352,0.7897193653606315,0.772888573456352,0.7788960549382341,0.745057996019931
DeepLearning_grid_3_AutoML_1_20230326_144631_model_1,0.7359829666430092,0.7828080706947945,0.7359829666430092,0.748262383936477,0.7385343980781661
GBM_grid_1_AutoML_1_20230326_144631_model_5,0.7281760113555713,0.7893802072321585,0.7281760113555713,0.7421065377474308,0.7454460782068313
DeepLearning_grid_2_AutoML_1_20230326_144631_model_6,0.7792760823278921,0.7895454827916651,0.7792760823278921,0.7833524385942854,0.7420805785860065
GLM_1_AutoML_1_20230326_144631,0.7444996451383961,0.798924363704253,0.7444996451383961,0.757153041746583,0.7591091159869502
GBM_grid_1_AutoML_1_20230326_144631_model_14,0.7643718949609652,0.807075302566435,0.7643718949609652,0.7750575760157367,0.7711180329704447
GBM_grid_1_AutoML_1_20230326_144631_model_17,0.7551454932576295,0.7973966006534493,0.7551454932576295,0.7661380410288124,0.7582375215671904
GBM_1_AutoML_1_20230326_144631,0.7480482611781405,0.7992083585430017,0.7480482611781405,0.760261500044206,0.759909455972394
GBM_grid_1_AutoML_1_20230326_144631_model_2,0.7636621717530163,0.7951349641205089,0.7636621717530163,0.7728614697868823,0.7550857852493141
GBM_grid_1_AutoML_1_20230326_144631_model_9,0.7395315826827538,0.8068487138243922,0.7395315826827538,0.7532623273659063,0.7671519602603841
GBM_grid_1_AutoML_1_20230326_144631_model_3,0.7459190915542938,0.7941782455712549,0.7459190915542938,0.7579443495589937,0.7535385461041639
DeepLearning_grid_3_AutoML_1_20230326_144631_model_5,0.7714691270404542,0.7893525738557733,0.7714691270404542,0.777762152862864,0.7449014907445579
GBM_grid_1_AutoML_1_20230326_144631_model_7,0.7693399574166075,0.7999288246203338,0.7693399574166075,0.7782262964315514,0.7614388815089653
GBM_grid_1_AutoML_1_20230326_144631_model_16,0.7544357700496807,0.79328635286529,0.7544357700496807,0.7650261282646431,0.7528412705683558
GBM_grid_1_AutoML_1_20230326_144631_model_11,0.7601135557132718,0.7992694813708214,0.7601135557132718,0.770538890557579,0.7608306740160526
