model,accuracy,precision,recall,f1,roc_auc
DeepLearning_grid_2_AutoML_1_20230326_132603_model_4,0.716820440028389,0.7821462085725344,0.716820440028389,0.7315764511237215,0.7351943464695972
DeepLearning_grid_1_AutoML_1_20230326_132603_model_7,0.7274662881476224,0.7855212525265313,0.7274662881476224,0.7411957321340032,0.7408679808020195
GBM_grid_1_AutoML_1_20230326_132603_model_7,0.7508871540099361,0.8046425993182439,0.7508871540099361,0.7631963429293459,0.766767695275322
DeepLearning_grid_2_AutoML_1_20230326_132603_model_3,0.6898509581263307,0.7946511724832798,0.6898509581263307,0.7068764658286563,0.7404022821777391
GBM_grid_1_AutoML_1_20230326_132603_model_6,0.730305180979418,0.802187782328057,0.730305180979418,0.7447163747905547,0.7599985240152892
DeepLearning_grid_1_AutoML_1_20230326_132603_model_3,0.723207948899929,0.7945951368780458,0.723207948899929,0.7379648965292215,0.7502163081041741
GBM_grid_1_AutoML_1_20230326_132603_model_14,0.7530163236337828,0.7976245019026204,0.7530163236337828,0.7643626929969479,0.7584118404511424
GBM_grid_1_AutoML_1_20230326_132603_model_17,0.7345635202271115,0.8009629858657513,0.7345635202271115,0.7484979270733887,0.7596498862473853
DeepLearning_grid_3_AutoML_1_20230326_132603_model_5,0.7444996451383961,0.7651471385441975,0.7444996451383961,0.7519395573112788,0.7132925147216751
GBM_grid_1_AutoML_1_20230326_132603_model_9,0.7175301632363378,0.8034227457037026,0.7175301632363378,0.7330198035562594,0.7577718229429099
DeepLearning_grid_3_AutoML_1_20230326_132603_model_1,0.7132718239886444,0.800093444880775,0.7132718239886444,0.7290077437789947,0.7532115391466773
GBM_grid_1_AutoML_1_20230326_132603_model_11,0.7551454932576295,0.7912162009671111,0.7551454932576295,0.7653228823164074,0.7500559856269626
GBM_grid_1_AutoML_1_20230326_132603_model_3,0.7501774308019872,0.789262590396709,0.7501774308019872,0.760951436847267,0.7474628331781006
GBM_1_AutoML_1_20230326_132603,0.7480482611781405,0.7913231744794682,0.7480482611781405,0.7594362697540116,0.7500916128441206
DeepLearning_grid_1_AutoML_1_20230326_132603_model_5,0.6926898509581263,0.7779602287389342,0.6926898509581263,0.709518726239432,0.7251703744420523
GBM_grid_1_AutoML_1_20230326_132603_model_16,0.7054648687012065,0.7979050714156525,0.7054648687012065,0.7216848824548008,0.7486690689590236
DeepLearning_grid_3_AutoML_1_20230326_132603_model_4,0.7352732434350603,0.7748718315674705,0.7352732434350603,0.7466454535036282,0.7282292255151951
GBM_grid_1_AutoML_1_20230326_132603_model_2,0.7636621717530163,0.7841901712936075,0.7636621717530163,0.7707262466442605,0.7387227133688588
DeepLearning_grid_2_AutoML_1_20230326_132603_model_5,0.7352732434350603,0.7837701039470933,0.7352732434350603,0.7477670455384555,0.7396833758315138
GBM_grid_1_AutoML_1_20230326_132603_model_4,0.7437899219304471,0.7657870313363057,0.7437899219304471,0.7515777121974264,0.7144414924750228
GBM_grid_1_AutoML_1_20230326_132603_model_12,0.7452093683463449,0.773681861301815,0.7452093683463449,0.7543866357974112,0.7260521480667146
GBM_5_AutoML_1_20230326_132603,0.7700496806245565,0.7685689609807815,0.7700496806245565,0.7692827279493334,0.7062917665501148
GBM_3_AutoML_1_20230326_132603,0.7508871540099361,0.7593024792587765,0.7508871540099361,0.7545083998869787,0.7013154077535004
GBM_2_AutoML_1_20230326_132603,0.7437899219304471,0.7712184134869025,0.7437899219304471,0.7527928511907391,0.7226230284152506
GBM_grid_1_AutoML_1_20230326_132603_model_1,0.7508871540099361,0.7553020267123159,0.7508871540099361,0.7529228885579378,0.6939520254072954
GBM_grid_1_AutoML_1_20230326_132603_model_10,0.759403832505323,0.760396500485624,0.759403832505323,0.7598901357502146,0.6981636714356242
GBM_4_AutoML_1_20230326_132603,0.7508871540099361,0.7515013369331264,0.7508871540099361,0.751190703182834,0.6865886430610905
DRF_1_AutoML_1_20230326_132603,0.759403832505323,0.7438940915208794,0.759403832505323,0.7476949861387144,0.6572559917344856
GBM_grid_1_AutoML_1_20230326_132603_model_15,0.759403832505323,0.7588163424305031,0.759403832505323,0.7591064563696283,0.6948910570595331
GBM_grid_1_AutoML_1_20230326_132603_model_5,0.7530163236337828,0.7461490678040634,0.7530163236337828,0.7490554847992845,0.6733238666727742
GBM_grid_1_AutoML_1_20230326_132603_model_13,0.7601135557132718,0.7450714760497966,0.7601135557132718,0.7488883012160976,0.6593796283572291
GBM_grid_1_AutoML_1_20230326_132603_model_8,0.752306600425834,0.728519718608045,0.752306600425834,0.7041935983327502,0.5828396418955716
